2012-07-23,1,0,40.8417139,-73.9355672,0,0
2012-07-23,2,0,40.7798072,-73.9844773,0,0
2012-07-23,3,0,40.7733356,-73.9550538,0,0
2012-07-24,1,0,40.7183032,-73.9873956,0,0
2012-07-24,1,0,40.7184575,-73.9948089,0,0
2012-07-24,1,0,40.7326034,-73.9876815,0,0
2012-07-24,1,0,40.738552,-73.9996824,1,1
2012-07-24,1,0,40.7427065,-73.9845256,0,0
2012-07-24,1,0,40.7457967,-73.9822801,0,0
2012-07-24,1,0,40.7472771,-73.9896169,0,0
2012-07-24,1,0,40.7579729,-73.9855364,1,0
2012-07-24,1,0,40.7595273,-73.999242,1,0
2012-07-24,1,0,40.7636578,-73.9734636,0,0
2012-07-24,1,0,40.7684858,-73.9555012,0,0
2012-07-24,1,0,40.7710996,-73.9659332,0,0
2012-07-24,1,0,40.7713942,-73.9821578,0,0
2012-07-24,1,0,40.784237,-73.9470697,1,0
2012-07-24,1,0,40.8061236,-73.9415943,0,0
2012-07-24,1,0,40.8068492,-73.9697267,0,0
2012-07-24,1,0,40.8101738,-73.9511673,1,0
2012-07-24,1,0,40.821446,-73.9503786,0,0
2012-07-24,1,0,40.8411882,-73.9321417,0,0
2012-07-24,1,0,40.8421538,-73.9422783,0,0
2012-07-24,2,0,40.7268658,-73.9799076,0,0
2012-07-25,1,0,40.7090991,-73.9962116,0,0
2012-07-25,1,0,40.7095234,-74.0016664,1,0
2012-07-25,1,0,40.7165333,-74.0066736,1,0
2012-07-25,1,0,40.7175491,-73.999311,0,0
2012-07-25,1,0,40.7185558,-73.9882,0,0
2012-07-25,1,0,40.7313511,-73.9825546,0,0
2012-07-25,1,0,40.7332923,-73.9871799,0,1
2012-07-25,1,0,40.7367906,-73.9784973,0,0
2012-07-25,1,0,40.7440332,-74.003118,0,0
2012-07-25,1,0,40.7441866,-73.9918693,0,0
2012-07-25,1,0,40.7457274,-73.9781227,0,0
2012-07-25,1,0,40.7464925,-74.0013245,0,0
2012-07-25,1,0,40.7551305,-73.9652411,0,0
2012-07-25,1,0,40.7558074,-73.9864031,1,0
2012-07-25,1,0,40.7622904,-73.9861058,0,0
2012-07-25,1,0,40.7641617,-73.9688897,0,0
2012-07-25,1,0,40.7678602,-73.9640756,0,1
2012-07-25,1,0,40.7688057,-73.9523204,0,0
2012-07-25,1,0,40.7754662,-73.9648297,1,0
2012-07-25,1,0,40.7763189,-73.962125,0,0
2012-07-25,1,0,40.8069164,-73.9355612,0,0
2012-07-25,1,0,40.8171165,-73.9480082,1,1
2012-07-25,1,0,40.8384966,-73.9398276,1,0
2012-07-25,2,0,40.7394976,-73.9826643,0,0
2012-07-25,2,0,40.7461107,-74.008084,0,0
2012-07-26,1,0,40.7176204,-74.0002742,0,0
2012-07-26,1,0,40.7183032,-73.9873956,0,0
2012-07-26,1,0,40.7184575,-73.9948089,0,0
2012-07-26,1,0,40.7185558,-73.9882,0,0
2012-07-26,1,0,40.7206092,-74.0084706,0,0
2012-07-26,1,0,40.7226266,-74.0081173,0,0
2012-07-26,1,0,40.7245509,-74.0019338,0,0
2012-07-26,1,0,40.7327574,-73.9900269,1,0
2012-07-26,1,0,40.7397514,-74.0025224,0,0
2012-07-26,1,0,40.7509908,-73.9906233,1,1
2012-07-26,1,0,40.7552921,-73.9949215,0,0
2012-07-26,1,0,40.7560353,-73.9869481,1,0
2012-07-26,1,0,40.7579729,-73.9855364,1,0
2012-07-26,1,0,40.7603642,-73.9737646,1,0
2012-07-26,1,0,40.7609285,-73.969133,0,0
